x1=1023 x2=1023 y1= 419 y2= 460 tnt1=1017 tnt2=1023
x1=1023 x2= 575 y1= 587 y2= 627 tnt1=1017 tnt2=  64
x1= 479 x2= 519 y1= 616 y2= 639 tnt1=  49 tnt2=  29
x1= 415 x2= 544 y1= 519 y2= 579 tnt1=  57 tnt2=  23
x1= 377 x2= 422 y1= 433 y2= 497 tnt1=  82 tnt2=1023
x1= 464 x2= 559 y1= 572 y2= 622 tnt1=  74 tnt2=  36
x1= 484 x2= 540 y1= 610 y2= 637 tnt1=  28 tnt2=  30
x1= 513 x2= 533 y1= 630 y2= 641 tnt1=  22 tnt2=  23
x1= 488 x2= 548 y1= 607 y2= 639 tnt1=  42 tnt2=  38
x1=1023 x2=1023 y1= 416 y2= 458 tnt1=1017 tnt2=1023
x1=1023 x2=1023 y1= 418 y2= 550 tnt1=1017 tnt2=1023
x1= 527 x2= 538 y1= 636 y2= 643 tnt1=  19 tnt2=   9
x1= 525 x2= 537 y1= 636 y2= 642 tnt1=  18 tnt2=  14
x1= 414 x2= 520 y1= 422 y2= 461 tnt1=  95 tnt2=1011
x1=1023 x2=1023 y1= 415 y2= 452 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 420 y2= 452 tnt1=1023 tnt2=1022
x1= 540 x2= 554 y1= 627 y2= 639 tnt1=  19 tnt2=  35
x1= 547 x2= 558 y1= 621 y2= 638 tnt1=  28 tnt2=  38
x1= 548 x2= 571 y1= 623 y2= 638 tnt1=  15 tnt2=  21
x1= 556 x2= 564 y1= 624 y2= 634 tnt1=  17 tnt2=  21
x1= 562 x2= 568 y1= 621 y2= 630 tnt1=  16 tnt2=  12
x1= 558 x2= 570 y1= 621 y2= 628 tnt1=  17 tnt2=  16
x1= 548 x2= 581 y1= 596 y2= 624 tnt1=  12 tnt2=  36
x1=1023 x2=1023 y1= 415 y2= 452 tnt1=1023 tnt2=1023
x1= 575 x2= 584 y1= 613 y2= 618 tnt1=  19 tnt2=  18
x1= 578 x2= 580 y1= 609 y2= 615 tnt1=  14 tnt2=  26
x1= 585 x2= 588 y1= 606 y2= 612 tnt1=  15 tnt2=  27
x1= 588 x2= 592 y1= 603 y2= 609 tnt1=  25 tnt2=  22
x1= 590 x2= 592 y1= 599 y2= 604 tnt1=  11 tnt2=  16
x1= 589 x2= 602 y1= 594 y2= 600 tnt1=  15 tnt2=  19
x1=1023 x2=1023 y1= 420 y2= 489 tnt1=1023 tnt2=1023
x1= 588 x2= 626 y1= 559 y2= 588 tnt1=  49 tnt2=  32
x1=1023 x2=1023 y1= 412 y2= 449 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 408 y2= 444 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 415 y2= 451 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 416 y2= 453 tnt1=1017 tnt2=1012
x1=1023 x2=1023 y1= 416 y2= 451 tnt1=1017 tnt2=1023
x1=1023 x2=1023 y1= 417 y2= 454 tnt1=1023 tnt2=1022
x1=1023 x2=1023 y1= 417 y2= 453 tnt1=1017 tnt2=1021
x1=1023 x2=1023 y1= 415 y2= 452 tnt1=1023 tnt2=1012
x1=1023 x2=1023 y1= 412 y2= 454 tnt1=1023 tnt2=1011
x1=1023 x2=1023 y1= 415 y2= 452 tnt1=1023 tnt2=1023
x1= 585 x2= 641 y1= 423 y2= 541 tnt1= 165 tnt2=1023
x1=1023 x2=1023 y1= 418 y2= 454 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 416 y2= 452 tnt1=1017 tnt2=1011
x1=1023 x2=1023 y1= 415 y2= 451 tnt1=1018 tnt2=1023
x1=1023 x2=1023 y1= 409 y2= 448 tnt1=1023 tnt2=1022
x1=1023 x2=1023 y1= 401 y2= 437 tnt1=1016 tnt2=1022
x1=1023 x2=1023 y1= 409 y2= 446 tnt1=1017 tnt2=1023
x1=1023 x2=1023 y1= 411 y2= 451 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 413 y2= 454 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 414 y2= 451 tnt1=1017 tnt2=1023
x1=1023 x2=1023 y1= 410 y2= 447 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 413 y2= 451 tnt1=1017 tnt2=1011
x1=1023 x2=1023 y1= 410 y2= 472 tnt1=1017 tnt2=1023
x1=1023 x2=1023 y1= 410 y2= 448 tnt1=1018 tnt2=1010
x1=1023 x2=1023 y1= 398 y2= 437 tnt1=1023 tnt2=1023
x1= 673 x2= 674 y1= 466 y2= 469 tnt1=  14 tnt2=  20
x1= 678 x2= 688 y1= 462 y2= 465 tnt1=  19 tnt2=  17
x1= 688 x2= 682 y1= 459 y2= 462 tnt1=  14 tnt2=  16
x1= 684 x2= 679 y1= 456 y2= 459 tnt1=  12 tnt2=   4
x1= 680 x2= 692 y1= 454 y2= 457 tnt1=  19 tnt2=  16
x1= 675 x2= 685 y1= 452 y2= 456 tnt1=  24 tnt2=  21
x1=1023 x2=1023 y1= 412 y2= 446 tnt1=1017 tnt2=1011
x1= 675 x2= 683 y1= 443 y2= 446 tnt1=  21 tnt2=  21
x1= 677 x2= 686 y1= 437 y2= 440 tnt1=  15 tnt2=   6
x1= 680 x2= 685 y1= 434 y2= 436 tnt1=   5 tnt2=   7
x1= 682 x2= 691 y1= 432 y2= 434 tnt1=  17 tnt2=  20
x1= 683 x2= 688 y1= 429 y2= 431 tnt1=  17 tnt2=  15
x1= 681 x2= 688 y1= 428 y2= 430 tnt1=  16 tnt2=  17
x1=1023 x2=1020 y1= 414 y2= 496 tnt1=1023 tnt2=1012
x1= 684 x2= 696 y1= 415 y2= 417 tnt1=  37 tnt2=  12
x1= 681 x2= 676 y1= 412 y2= 414 tnt1=   7 tnt2=  10
x1= 682 x2= 684 y1= 410 y2= 411 tnt1=  12 tnt2=  24
x1= 681 x2= 687 y1= 408 y2= 409 tnt1=  14 tnt2=  15
x1= 676 x2= 685 y1= 405 y2= 406 tnt1=  14 tnt2=  12
x1= 679 x2= 683 y1= 402 y2= 405 tnt1=   3 tnt2=  18
x1= 677 x2= 685 y1= 400 y2= 402 tnt1=  18 tnt2=  17
x1= 666 x2= 681 y1= 395 y2= 397 tnt1=  16 tnt2=  17
x1= 674 x2= 675 y1= 391 y2= 393 tnt1=  15 tnt2=  22
x1= 679 x2= 677 y1= 387 y2= 389 tnt1=  13 tnt2=   9
x1= 673 x2= 668 y1= 383 y2= 384 tnt1=   5 tnt2=  14
x1= 672 x2= 671 y1= 378 y2= 380 tnt1=   9 tnt2=  15
x1= 671 x2= 678 y1= 376 y2= 377 tnt1=  12 tnt2=  17
x1= 664 x2= 675 y1= 372 y2= 372 tnt1=  15 tnt2=  12
x1= 666 x2= 667 y1= 368 y2= 369 tnt1=  16 tnt2=  17
x1= 667 x2= 677 y1= 363 y2= 363 tnt1=  20 tnt2=  16
x1= 664 x2= 670 y1= 361 y2= 361 tnt1=  16 tnt2=  16
x1= 660 x2= 661 y1= 357 y2= 358 tnt1=  12 tnt2=  16
x1= 646 x2= 663 y1= 352 y2= 352 tnt1=  25 tnt2=  16
x1= 649 x2= 666 y1= 348 y2= 347 tnt1=  15 tnt2=  28
x1= 651 x2= 650 y1= 342 y2= 341 tnt1=  10 tnt2=  13
x1= 649 x2= 651 y1= 336 y2= 337 tnt1=  12 tnt2=  16
x1= 648 x2= 654 y1= 334 y2= 333 tnt1=  17 tnt2=  18
x1= 636 x2= 649 y1= 331 y2= 330 tnt1=  17 tnt2=  12
x1= 645 x2= 645 y1= 328 y2= 327 tnt1=  15 tnt2=  27
x1= 638 x2= 654 y1= 326 y2= 325 tnt1=  25 tnt2=  22
x1= 588 x2= 649 y1= 349 y2= 341 tnt1= 104 tnt2=  33
x1= 630 x2= 636 y1= 318 y2= 315 tnt1=  17 tnt2=  20
x1= 611 x2= 641 y1= 320 y2= 316 tnt1=  29 tnt2=  23
x1= 623 x2= 623 y1= 311 y2= 309 tnt1=  19 tnt2=  25
x1=1023 x2=1023 y1= 399 y2= 437 tnt1= 863 tnt2=1022
x1=1023 x2=1023 y1= 406 y2= 442 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 415 y2= 451 tnt1=1023 tnt2=1023
x1= 610 x2= 623 y1= 303 y2= 300 tnt1=  19 tnt2=  24
x1= 606 x2= 614 y1= 298 y2= 296 tnt1=  16 tnt2=  18
x1= 877 x2= 912 y1= 419 y2= 457 tnt1= 132 tnt2=1023
x1=1023 x2=1023 y1= 408 y2= 445 tnt1=1017 tnt2=1011
x1= 607 x2= 600 y1= 297 y2= 295 tnt1=  15 tnt2=  17
x1= 594 x2= 595 y1= 296 y2= 294 tnt1=  16 tnt2=  26
x1= 591 x2= 592 y1= 297 y2= 294 tnt1=   5 tnt2=  18
x1= 499 x2= 925 y1= 414 y2= 484 tnt1= 197 tnt2=1023
x1= 583 x2= 591 y1= 300 y2= 297 tnt1=  19 tnt2=   8
x1= 571 x2= 586 y1= 298 y2= 295 tnt1=  16 tnt2=  14
x1= 587 x2= 581 y1= 298 y2= 297 tnt1=  15 tnt2=  26
x1= 577 x2= 588 y1= 302 y2= 300 tnt1=  23 tnt2=  20
x1= 549 x2= 575 y1= 317 y2= 312 tnt1=  28 tnt2=  25
x1= 566 x2= 569 y1= 306 y2= 304 tnt1=  17 tnt2=  19
x1= 565 x2= 570 y1= 305 y2= 302 tnt1=  17 tnt2=  19
x1= 564 x2= 561 y1= 306 y2= 304 tnt1=  15 tnt2=   6
x1= 560 x2= 561 y1= 307 y2= 306 tnt1=  16 tnt2=  22
x1= 557 x2= 566 y1= 311 y2= 308 tnt1=  19 tnt2=  18
x1= 554 x2= 560 y1= 312 y2= 310 tnt1=  17 tnt2=  19
x1= 561 x2= 553 y1= 312 y2= 311 tnt1=  14 tnt2=  16
x1= 550 x2= 550 y1= 313 y2= 312 tnt1=  15 tnt2=  17
x1= 542 x2= 549 y1= 317 y2= 314 tnt1=  13 tnt2=  17
x1= 543 x2= 543 y1= 320 y2= 319 tnt1=  12 tnt2=  15
x1=1023 x2=1023 y1= 417 y2= 455 tnt1=1017 tnt2=1011
x1= 512 x2= 552 y1= 345 y2= 341 tnt1=  36 tnt2=  15
x1= 534 x2= 536 y1= 340 y2= 337 tnt1=  11 tnt2=  12
x1= 530 x2= 545 y1= 343 y2= 340 tnt1=  16 tnt2=  17
x1= 529 x2= 538 y1= 352 y2= 350 tnt1=  22 tnt2=  24
x1=1012 x2=1023 y1= 417 y2= 454 tnt1= 812 tnt2=1021
x1= 507 x2= 538 y1= 383 y2= 383 tnt1=  98 tnt2=  79
x1= 510 x2= 538 y1= 391 y2= 391 tnt1=  26 tnt2=  31
x1= 464 x2= 526 y1= 386 y2= 385 tnt1=  34 tnt2=  28
x1=1023 x2=1021 y1= 414 y2= 450 tnt1= 910 tnt2=1012
x1=1023 x2=1023 y1= 410 y2= 446 tnt1=1023 tnt2=1021
x1=1023 x2=1023 y1= 418 y2= 454 tnt1=1023 tnt2=1022
x1=1023 x2=1023 y1= 397 y2= 436 tnt1=1023 tnt2=1022
x1=1023 x2=1023 y1= 417 y2= 459 tnt1=1023 tnt2=1022
x1=1023 x2=1023 y1= 412 y2= 448 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 416 y2= 451 tnt1=1017 tnt2=1016
x1=1023 x2=1023 y1= 416 y2= 533 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 410 y2= 447 tnt1=1016 tnt2=1022
x1=1023 x2=1023 y1= 417 y2= 450 tnt1=1017 tnt2=1022
x1=1023 x2=1023 y1= 416 y2= 452 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 411 y2= 448 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 410 y2= 447 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 415 y2= 458 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 417 y2= 460 tnt1=1023 tnt2=1011
x1= 484 x2= 495 y1= 486 y2= 491 tnt1=  20 tnt2=  25
x1= 890 x2= 907 y1= 401 y2= 439 tnt1= 401 tnt2=1023
x1=1023 x2=1023 y1= 416 y2= 453 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 413 y2= 458 tnt1=1017 tnt2=1023
x1=1023 x2=1023 y1= 407 y2= 442 tnt1=1017 tnt2=1022
x1=1023 x2=1023 y1= 414 y2= 450 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 417 y2= 453 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 417 y2= 453 tnt1=1017 tnt2=1023
x1=1023 x2=1023 y1= 414 y2= 454 tnt1=1023 tnt2=1022
x1=1023 x2=1023 y1= 419 y2= 461 tnt1=1016 tnt2=1023
x1=1023 x2=1023 y1= 416 y2= 452 tnt1=1017 tnt2=1023
x1=1023 x2=1023 y1= 415 y2= 451 tnt1=1017 tnt2=1011
x1=1023 x2=1023 y1= 414 y2= 452 tnt1=1023 tnt2=1022
x1=1023 x2=1023 y1= 411 y2= 447 tnt1=1016 tnt2=1022
x1=1023 x2=1023 y1= 402 y2= 440 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 416 y2= 454 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 413 y2= 451 tnt1=1017 tnt2=1011
x1=1023 x2=1023 y1= 415 y2= 452 tnt1=1017 tnt2=1023
x1=1023 x2=1023 y1= 409 y2= 447 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 418 y2= 461 tnt1=1017 tnt2=1023
x1=1023 x2=1023 y1= 411 y2= 445 tnt1=1017 tnt2=1022
x1=1023 x2=1023 y1= 417 y2= 453 tnt1=1023 tnt2=1022
x1=1023 x2=1023 y1= 418 y2= 453 tnt1=1023 tnt2=1022
x1=1023 x2=1023 y1= 413 y2= 449 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 419 y2= 453 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 409 y2= 443 tnt1=1023 tnt2=1011
x1=1023 x2=1023 y1= 408 y2= 447 tnt1=1017 tnt2=1023
x1=1023 x2=1023 y1= 416 y2= 453 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 413 y2= 456 tnt1=1017 tnt2=1012
x1=1023 x2=1023 y1= 415 y2= 495 tnt1=1017 tnt2=1023
x1=1023 x2=1023 y1= 417 y2= 447 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 416 y2= 448 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 417 y2= 449 tnt1=1023 tnt2=1012
x1=1023 x2=1023 y1= 403 y2= 437 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 414 y2= 447 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 413 y2= 445 tnt1=1017 tnt2=1022
x1=1023 x2=1023 y1= 411 y2= 442 tnt1=1018 tnt2=1022
x1=1023 x2=1023 y1= 414 y2= 447 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 413 y2= 447 tnt1=1017 tnt2=1023
x1=1023 x2=1023 y1= 416 y2= 452 tnt1=1017 tnt2=1022
x1= 419 x2= 429 y1= 742 y2= 748 tnt1=  15 tnt2=  18
x1= 422 x2= 416 y1= 743 y2= 750 tnt1=  15 tnt2=  16
x1= 409 x2= 411 y1= 744 y2= 752 tnt1=  23 tnt2=  16
x1= 401 x2= 415 y1= 745 y2= 753 tnt1=  16 tnt2=  24
x1= 393 x2= 395 y1= 743 y2= 753 tnt1=  14 tnt2=  17
x1= 389 x2= 390 y1= 746 y2= 753 tnt1=  13 tnt2=  15
x1= 375 x2= 392 y1= 749 y2= 753 tnt1=  14 tnt2=  16
x1= 374 x2= 381 y1= 747 y2= 753 tnt1=   3 tnt2=  16
x1= 375 x2= 375 y1= 745 y2= 752 tnt1=  12 tnt2=  16
x1= 365 x2= 372 y1= 745 y2= 751 tnt1=  15 tnt2=   5
x1= 353 x2= 366 y1= 745 y2= 750 tnt1=  14 tnt2=  16
x1= 361 x2= 357 y1= 743 y2= 749 tnt1=  12 tnt2=  14
x1= 351 x2= 353 y1= 741 y2= 748 tnt1=  19 tnt2=  14
x1= 348 x2= 349 y1= 740 y2= 748 tnt1=  16 tnt2=  15
x1= 338 x2= 335 y1= 739 y2= 745 tnt1=  12 tnt2=  13
x1= 332 x2= 331 y1= 737 y2= 743 tnt1=  12 tnt2=  13
x1= 320 x2= 334 y1= 732 y2= 741 tnt1=  16 tnt2=  18
x1= 320 x2= 325 y1= 734 y2= 739 tnt1=   9 tnt2=  15
x1= 314 x2= 320 y1= 732 y2= 737 tnt1=  14 tnt2=  14
x1= 307 x2= 316 y1= 728 y2= 733 tnt1=  14 tnt2=  13
x1= 312 x2= 305 y1= 727 y2= 731 tnt1=  13 tnt2=   9
x1= 302 x2= 305 y1= 724 y2= 729 tnt1=  17 tnt2=  21
x1= 301 x2= 302 y1= 721 y2= 726 tnt1=  17 tnt2=  14
x1= 293 x2= 298 y1= 719 y2= 724 tnt1=  10 tnt2=   8
x1= 295 x2= 293 y1= 714 y2= 721 tnt1=  13 tnt2=  15
x1= 288 x2= 296 y1= 713 y2= 717 tnt1=  14 tnt2=  18
x1= 281 x2= 288 y1= 707 y2= 713 tnt1=   5 tnt2=  17
x1= 282 x2= 283 y1= 704 y2= 712 tnt1=  10 tnt2=  16
x1= 272 x2= 280 y1= 703 y2= 710 tnt1=  16 tnt2=  13
x1= 270 x2= 266 y1= 703 y2= 707 tnt1=  14 tnt2=   7
x1= 272 x2= 270 y1= 701 y2= 704 tnt1=  13 tnt2=  14
x1= 267 x2= 266 y1= 697 y2= 704 tnt1=  24 tnt2=  15
x1= 258 x2= 263 y1= 693 y2= 699 tnt1=  11 tnt2=   6
x1= 256 x2= 250 y1= 687 y2= 693 tnt1=  12 tnt2=  12
x1= 255 x2= 262 y1= 682 y2= 688 tnt1=  15 tnt2=  24
x1= 240 x2= 256 y1= 678 y2= 683 tnt1=  14 tnt2=  18
x1= 244 x2= 250 y1= 674 y2= 679 tnt1=   7 tnt2=  10
x1= 256 x2= 282 y1= 504 y2= 568 tnt1= 109 tnt2=  31
x1= 251 x2= 252 y1= 647 y2= 669 tnt1=  26 tnt2=  23
x1= 236 x2= 250 y1= 644 y2= 664 tnt1=  22 tnt2=  31
x1= 726 x2= 772 y1= 417 y2= 445 tnt1= 132 tnt2=1021
x1=1023 x2=1023 y1= 404 y2= 434 tnt1=1013 tnt2=1023
x1=1023 x2=1023 y1= 414 y2= 445 tnt1=1017 tnt2=1022
x1= 231 x2= 229 y1= 629 y2= 637 tnt1=  18 tnt2=  14
x1= 219 x2= 233 y1= 630 y2= 632 tnt1=  15 tnt2=  19
x1= 230 x2= 228 y1= 624 y2= 629 tnt1=  14 tnt2=  15
x1= 231 x2= 227 y1= 617 y2= 622 tnt1=  23 tnt2=  16
x1= 226 x2= 226 y1= 611 y2= 616 tnt1=  18 tnt2=  17
x1= 226 x2= 224 y1= 606 y2= 610 tnt1=  15 tnt2=  18
x1= 228 x2= 227 y1= 597 y2= 608 tnt1=  19 tnt2=  20
x1=1023 x2=1023 y1= 411 y2= 444 tnt1=1023 tnt2=1011
x1= 295 x2= 309 y1= 445 y2= 481 tnt1=1020 tnt2=  52
x1= 215 x2= 210 y1= 583 y2= 586 tnt1=  15 tnt2=  11
x1= 215 x2= 214 y1= 579 y2= 582 tnt1=  19 tnt2=  19
x1= 211 x2= 220 y1= 571 y2= 579 tnt1=   9 tnt2=  14
x1= 213 x2= 210 y1= 567 y2= 570 tnt1=  17 tnt2=  14
x1= 214 x2= 212 y1= 562 y2= 563 tnt1=  23 tnt2=  15
x1= 211 x2= 219 y1= 557 y2= 557 tnt1=  15 tnt2=  23
x1= 211 x2= 216 y1= 550 y2= 551 tnt1=  13 tnt2=  15
x1= 209 x2= 213 y1= 544 y2= 544 tnt1=   4 tnt2=  16
x1= 203 x2= 214 y1= 539 y2= 539 tnt1=  14 tnt2=  16
x1= 208 x2= 212 y1= 533 y2= 532 tnt1=   3 tnt2=  15
x1= 214 x2= 211 y1= 526 y2= 526 tnt1=  16 tnt2=  14
x1= 210 x2= 205 y1= 519 y2= 518 tnt1=  16 tnt2=   6
x1= 202 x2= 215 y1= 513 y2= 512 tnt1=  14 tnt2=  16
x1= 219 x2= 213 y1= 506 y2= 506 tnt1=  13 tnt2=  14
x1= 608 x2= 541 y1= 428 y2= 459 tnt1= 136 tnt2=1008
x1= 216 x2= 209 y1= 491 y2= 491 tnt1=  13 tnt2=  10
x1= 224 x2= 238 y1= 487 y2= 488 tnt1=  20 tnt2=  28
x1=1023 x2=1023 y1= 395 y2= 434 tnt1=1023 tnt2=1022
x1= 220 x2= 236 y1= 469 y2= 474 tnt1=  20 tnt2=  28
x1= 225 x2= 232 y1= 464 y2= 463 tnt1=  12 tnt2=   9
x1= 231 x2= 248 y1= 459 y2= 462 tnt1=  27 tnt2=  37
x1= 231 x2= 268 y1= 452 y2= 463 tnt1= 982 tnt2=  39
x1= 240 x2= 231 y1= 442 y2= 441 tnt1=  15 tnt2=  13
x1= 240 x2= 234 y1= 439 y2= 437 tnt1=  17 tnt2=  17
x1=1023 x2=1023 y1= 404 y2= 436 tnt1=1013 tnt2=1022
x1=1023 x2=1023 y1= 407 y2= 439 tnt1=1017 tnt2=1023
x1= 244 x2= 246 y1= 422 y2= 419 tnt1=  19 tnt2=  23
x1= 246 x2= 249 y1= 418 y2= 417 tnt1=  30 tnt2=  20
x1=1023 x2=1023 y1= 414 y2= 444 tnt1=  34 tnt2=1021
x1=1023 x2=1023 y1= 408 y2= 442 tnt1=1023 tnt2=1014
x1=1023 x2=1023 y1= 402 y2= 437 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 408 y2= 443 tnt1=1016 tnt2=1023
x1=1023 x2=1023 y1= 412 y2= 444 tnt1=1018 tnt2=1022
x1=1023 x2=1023 y1= 412 y2= 444 tnt1=1023 tnt2=1012
x1=1023 x2=1023 y1= 410 y2= 442 tnt1=1016 tnt2=1023
x1= 259 x2= 273 y1= 380 y2= 374 tnt1=  28 tnt2=  18
x1= 265 x2= 260 y1= 369 y2= 364 tnt1=   7 tnt2=  19
x1= 267 x2= 266 y1= 366 y2= 360 tnt1=  18 tnt2=  18
x1= 272 x2= 268 y1= 365 y2= 359 tnt1=  27 tnt2=  19
x1= 271 x2= 271 y1= 363 y2= 357 tnt1=  23 tnt2=  18
x1= 273 x2= 279 y1= 360 y2= 354 tnt1=  21 tnt2=  24
x1= 283 x2= 273 y1= 355 y2= 350 tnt1=  16 tnt2=  17
x1= 283 x2= 275 y1= 352 y2= 346 tnt1=  16 tnt2=  16
x1= 273 x2= 277 y1= 347 y2= 342 tnt1=   4 tnt2=  17
x1= 278 x2= 272 y1= 343 y2= 338 tnt1=  13 tnt2=   8
x1= 280 x2= 286 y1= 340 y2= 335 tnt1=  16 tnt2=  20
x1= 281 x2= 276 y1= 337 y2= 332 tnt1=  14 tnt2=  15
x1= 284 x2= 286 y1= 336 y2= 330 tnt1=  15 tnt2=  16
x1= 291 x2= 290 y1= 334 y2= 327 tnt1=  26 tnt2=  17
x1= 294 x2= 302 y1= 331 y2= 325 tnt1=  19 tnt2=  22
x1= 300 x2= 299 y1= 339 y2= 331 tnt1=  17 tnt2=  22
x1=1023 x2=1023 y1= 412 y2= 442 tnt1=1017 tnt2=1021
x1= 296 x2= 306 y1= 322 y2= 315 tnt1=  18 tnt2=  20
x1= 305 x2= 298 y1= 318 y2= 312 tnt1=  11 tnt2=   8
x1= 309 x2= 305 y1= 316 y2= 310 tnt1=  14 tnt2=  23
x1= 313 x2= 319 y1= 314 y2= 308 tnt1=  17 tnt2=  20
x1= 318 x2= 317 y1= 317 y2= 311 tnt1=  17 tnt2=  18
x1= 326 x2= 329 y1= 317 y2= 308 tnt1=  25 tnt2=  21
x1= 322 x2= 348 y1= 361 y2= 354 tnt1=  26 tnt2=  48
x1=1023 x2=1023 y1= 413 y2= 443 tnt1=1017 tnt2=1022
x1=1023 x2=1023 y1= 412 y2= 443 tnt1=1018 tnt2=1013
x1= 337 x2= 351 y1= 311 y2= 301 tnt1=  27 tnt2=  17
x1= 339 x2= 346 y1= 298 y2= 290 tnt1=  10 tnt2=  21
x1= 342 x2= 347 y1= 293 y2= 286 tnt1=   6 tnt2=  18
x1= 349 x2= 360 y1= 291 y2= 285 tnt1=  18 tnt2=  20
x1= 341 x2= 355 y1= 289 y2= 282 tnt1=  15 tnt2=  18
x1= 356 x2= 361 y1= 287 y2= 281 tnt1=  25 tnt2=  11
x1= 361 x2= 361 y1= 285 y2= 278 tnt1=  15 tnt2=  18
x1=1002 x2=1006 y1= 416 y2= 446 tnt1= 653 tnt2=1023
x1=1023 x2=1023 y1= 410 y2= 440 tnt1=1017 tnt2=1023
x1= 359 x2= 385 y1= 286 y2= 276 tnt1=  24 tnt2=  23
x1= 363 x2= 381 y1= 279 y2= 271 tnt1=  21 tnt2=  25
x1= 333 x2= 409 y1= 340 y2= 328 tnt1= 306 tnt2= 157
x1= 360 x2= 402 y1= 316 y2= 302 tnt1= 483 tnt2=  82
x1= 385 x2= 400 y1= 274 y2= 268 tnt1=  24 tnt2=  32
x1= 386 x2= 385 y1= 272 y2= 265 tnt1=  19 tnt2=  17
x1= 388 x2= 382 y1= 268 y2= 262 tnt1=  25 tnt2=  18
x1= 393 x2= 399 y1= 267 y2= 261 tnt1=  26 tnt2=  15
x1= 397 x2= 396 y1= 266 y2= 260 tnt1=  14 tnt2=  18
x1= 397 x2= 395 y1= 267 y2= 262 tnt1=  16 tnt2=  13
x1= 411 x2= 402 y1= 267 y2= 261 tnt1=  16 tnt2=  17
x1= 399 x2= 407 y1= 264 y2= 259 tnt1=   8 tnt2=  18
x1= 411 x2= 409 y1= 265 y2= 259 tnt1=   6 tnt2=  17
x1= 411 x2= 423 y1= 265 y2= 260 tnt1=  21 tnt2=  25
x1= 415 x2= 424 y1= 266 y2= 259 tnt1=  18 tnt2=  22
x1= 425 x2= 419 y1= 267 y2= 260 tnt1=  16 tnt2=  19
x1= 418 x2= 429 y1= 265 y2= 258 tnt1=  24 tnt2=  18
x1= 423 x2= 430 y1= 264 y2= 256 tnt1=   8 tnt2=  31
x1= 424 x2= 422 y1= 267 y2= 259 tnt1=  14 tnt2=  14
x1= 430 x2= 445 y1= 270 y2= 262 tnt1=  17 tnt2=  26
x1= 423 x2= 444 y1= 269 y2= 260 tnt1=  22 tnt2=  26
x1= 431 x2= 446 y1= 270 y2= 261 tnt1=  13 tnt2=  14
x1= 374 x2= 464 y1= 362 y2= 361 tnt1= 111 tnt2=  75
x1=1023 x2=1023 y1= 413 y2= 446 tnt1=1023 tnt2=1023
x1=1023 x2=1023 y1= 415 y2= 447 tnt1=1018 tnt2=1022
x1= 458 x2= 456 y1= 265 y2= 258 tnt1=  28 tnt2=  23
x1= 450 x2= 455 y1= 265 y2= 257 tnt1=  28 tnt2=  22
x1= 450 x2= 457 y1= 270 y2= 262 tnt1=  17 tnt2=  38
x1= 413 x2= 477 y1= 320 y2= 304 tnt1=  39 tnt2=  48
x1= 460 x2= 477 y1= 271 y2= 262 tnt1=  27 tnt2=  35
x1= 459 x2= 471 y1= 261 y2= 256 tnt1=  18 tnt2=  21
x1= 472 x2= 471 y1= 261 y2= 256 tnt1=  28 tnt2=  18
x1= 470 x2= 469 y1= 259 y2= 254 tnt1=  18 tnt2=  19
x1= 473 x2= 471 y1= 261 y2= 256 tnt1=  16 tnt2=   6
x1= 474 x2= 472 y1= 261 y2= 258 tnt1=  15 tnt2=  14
x1= 482 x2= 479 y1= 263 y2= 258 tnt1=  15 tnt2=  16
x1= 480 x2= 481 y1= 264 y2= 260 tnt1=   8 tnt2=  20
