new-calib: New touch screen calibration program v3.12
Serial Number='150A1E00010B0602030E'
Using tnt_mode=1
Setting for delay_in_us:        1
Setting for y_delay_in_us:      1
Setting for tnt_delay_in_us:    1
Setting for max_delta_tnt:      5
Setting for tnt_mode:           1
Setting for averaging:         -1
Entering get_four_points
target_noise  x= 2.50 y= 2.50 t= 2.50
target state=0 point=23,22
 X= 251 X2= 249  Y= 357 Y2= 350 P1= 800 P2= 151 T1=  37 T2=  33  P= 522  D=   1 
 X= 243 X2= 241  Y= 351 Y2= 344 P1= 778 P2= 163 T1=  31 T2=  29  P= 522  D=   1 
 X= 243 X2= 241  Y= 349 Y2= 343 P1= 775 P2= 165 T1=  26 T2=  29  P= 522  D=   1 * 0
 X= 249 X2= 246  Y= 354 Y2= 347 P1= 785 P2= 158 T1=  35 T2=  30  P= 522  D=   1 
 X= 244 X2= 242  Y= 351 Y2= 344 P1= 779 P2= 161 T1=  30 T2=  31  P= 522  D=   1 * 0
 X= 244 X2= 242  Y= 351 Y2= 343 P1= 780 P2= 161 T1=  31 T2=  30  P= 522  D=   1 
 X= 243 X2= 241  Y= 350 Y2= 343 P1= 776 P2= 165 T1=  29 T2=  29  P= 522  D=   1 * 0
 X= 245 X2= 243  Y= 352 Y2= 346 P1= 782 P2= 161 T1=  31 T2=  31  P= 522  D=   1 
 X= 243 X2= 240  Y= 350 Y2= 342 P1= 771 P2= 166 T1=  29 T2=  30  P= 522  D=   1 * 0
 X= 243 X2= 241  Y= 350 Y2= 343 P1= 774 P2= 165 T1=  30 T2=  29  P= 522  D=   1 * 1
 X= 242 X2= 237  Y= 350 Y2= 343 P1= 774 P2= 165 T1=  29 T2=  30  P= 522  D=   1 * 2
 X= 242 X2= 240  Y= 349 Y2= 342 P1= 772 P2= 166 T1=  29 T2=  29  P= 522  D=   1 * 3
 X= 242 X2= 241  Y= 350 Y2= 343 P1= 774 P2= 166 T1=  30 T2=  29  P= 522  D=   1 * 4
 X= 242 X2= 240  Y= 349 Y2= 342 P1= 767 P2= 169 T1=  28 T2=  28  P= 522  D=   1 * 5
 X= 247 X2= 244  Y= 353 Y2= 346 P1= 786 P2= 158 T1=  33 T2=  32  P= 522  D=   1 
 X= 247 X2= 244  Y= 353 Y2= 346 P1= 795 P2= 152 T1=  33 T2=  32  P= 522  D=   1 
 X= 243 X2= 240  Y= 350 Y2= 343 P1= 774 P2= 166 T1=  30 T2=  29  P= 522  D=   1 * 6
 X= 245 X2= 241  Y= 350 Y2= 343 P1= 775 P2= 165 T1=  29 T2=  30  P= 522  D=   1 * 7
 X= 243 X2= 241  Y= 350 Y2= 343 P1= 773 P2= 165 T1=  30 T2=  30  P= 522  D=   1 * 8
 X= 243 X2= 241  Y= 350 Y2= 343 P1= 774 P2= 165 T1=  29 T2=  30  P= 522  D=   1 * 9
 X= 243 X2= 240  Y= 350 Y2= 342 P1= 771 P2= 167 T1=  30 T2=  29  P= 522  D=   1 * 10
 X= 243 X2= 240  Y= 349 Y2= 342 P1= 768 P2= 169 T1=  28 T2=  29  P= 522  D=   1 * 11
 X= 244 X2= 241  Y= 350 Y2= 342 P1= 774 P2= 164 T1=  30 T2=  30  P= 522  D=   1 * 12
 X= 243 X2= 240  Y= 350 Y2= 342 P1= 772 P2= 167 T1=  29 T2=  29  P= 522  D=   1 * 13
 X= 242 X2= 240  Y= 350 Y2= 343 P1= 771 P2= 168 T1=  29 T2=  29  P= 522  D=   1 * 14
 X= 242 X2= 241  Y= 350 Y2= 343 P1= 772 P2= 167 T1=  30 T2=  29  P= 522  D=   1 * 15
 X= 243 X2= 241  Y= 349 Y2= 343 P1= 770 P2= 168 T1=  29 T2=  29  P= 522  D=   1 * 16
 X= 243 X2= 241  Y= 350 Y2= 343 P1= 771 P2= 167 T1=  29 T2=  29  P= 522  D=   1 * 17
 X= 242 X2= 240  Y= 349 Y2= 342 P1= 771 P2= 168 T1=  29 T2=  29  P= 522  D=   1 * 18
 X= 242 X2= 241  Y= 350 Y2= 343 P1= 771 P2= 168 T1=  29 T2=  29  P= 522  D=   1 * 19
 X= 242 X2= 241  Y= 349 Y2= 343 P1= 770 P2= 168 T1=  29 T2=  29  P= 522  D=   1 * 20
 X= 242 X2= 241  Y= 350 Y2= 342 P1= 770 P2= 168 T1=  29 T2=  29  P= 522  D=   1 * 21
 X= 242 X2= 241  Y= 350 Y2= 342 P1= 771 P2= 168 T1=  29 T2=  28  P= 522  D=   1 * 22
 X= 243 X2= 241  Y= 349 Y2= 343 P1= 770 P2= 168 T1=  30 T2=  30  P= 522  D=   1 * 23
 X= 242 X2= 240  Y= 350 Y2= 342 P1= 770 P2= 168 T1=  29 T2=  29  P= 522  D=   1 * 24
Remove Pin
 X= 243 X2= 241  Y= 349 Y2= 342 P1= 771 P2= 168 T1=  29 T2=  29  P= 522  D=   1 * 24
 X= 242 X2= 240  Y= 349 Y2= 341 P1= 771 P2= 168 T1=  29 T2=  29  P= 522  D=   1 * 24
 X= 243 X2= 240  Y= 350 Y2= 343 P1= 770 P2= 168 T1=  29 T2=  29  P= 522  D=   1 * 24
 X= 243 X2= 241  Y= 350 Y2= 343 P1= 770 P2= 168 T1=  29 T2=  29  P= 522  D=   1 * 24
 X= 243 X2= 239  Y= 350 Y2= 342 P1= 770 P2= 168 T1=  29 T2=  29  P= 522  D=   1 * 24
 X= 242 X2= 241  Y= 350 Y2= 342 P1= 770 P2= 168 T1=  29 T2=  28  P= 522  D=   1 * 24
 X= 242 X2= 241  Y= 349 Y2= 342 P1= 770 P2= 168 T1=  29 T2=  29  P= 522  D=   1 * 24
 X= 243 X2= 240  Y= 350 Y2= 343 P1= 770 P2= 168 T1=  28 T2=  29  P= 522  D=   1 * 24
 X= 242 X2= 241  Y= 349 Y2= 342 P1= 768 P2= 168 T1=  29 T2=  29  P= 522  D=   1 * 24
 X= 243 X2= 241  Y= 350 Y2= 342 P1= 770 P2= 168 T1=  29 T2=  29  P= 522  D=   1 * 24
 X= 243 X2= 240  Y= 349 Y2= 342 P1= 770 P2= 168 T1=  29 T2=  29  P= 522  D=   1 * 24
 X= 243 X2= 241  Y= 349 Y2= 342 P1= 770 P2= 168 T1=  29 T2=  29  P= 522  D=   1 * 24
 X= 242 X2= 240  Y= 349 Y2= 342 P1= 770 P2= 167 T1=  29 T2=  29  P= 522  D=   1 * 24
 X= 243 X2= 239  Y= 350 Y2= 342 P1= 769 P2= 168 T1=  29 T2=  29  P= 522  D=   1 * 24
 X= 242 X2= 241  Y= 349 Y2= 342 P1= 769 P2= 169 T1=  29 T2=  29  P= 522  D=   1 * 24
 X= 242 X2= 240  Y= 349 Y2= 343 P1= 770 P2= 169 T1=  29 T2=  28  P= 522  D=   1 * 24
 X= 243 X2= 240  Y= 350 Y2= 342 P1= 770 P2= 168 T1=  29 T2=  28  P= 522  D=   1 * 24
 X= 242 X2= 240  Y= 350 Y2= 343 P1= 769 P2= 168 T1=  29 T2=  29  P= 522  D=   1 * 24
 X= 242 X2= 240  Y= 350 Y2= 342 P1= 769 P2= 169 T1=  29 T2=  29  P= 522  D=   1 * 24
 X= 243 X2= 240  Y= 349 Y2= 342 P1= 769 P2= 169 T1=  29 T2=  28  P= 522  D=   1 * 24
 X= 243 X2= 240  Y= 349 Y2= 342 P1= 770 P2= 168 T1=  28 T2=  28  P= 522  D=   1 * 24
 X= 243 X2= 240  Y= 349 Y2= 343 P1= 770 P2= 167 T1=  29 T2=  29  P= 522  D=   1 * 24
 X= 243 X2= 241  Y= 348 Y2= 342 P1= 770 P2= 168 T1=  29 T2=  29  P= 522  D=   1 * 24
 X= 243 X2= 240  Y= 350 Y2= 342 P1= 769 P2= 169 T1=  29 T2=  29  P= 522  D=   1 * 24
 X= 243 X2= 240  Y= 349 Y2= 342 P1= 768 P2= 169 T1=  29 T2=  28  P= 522  D=   1 * 24
 X= 242 X2= 240  Y= 349 Y2= 341 P1= 769 P2= 169 T1=  29 T2=  29  P= 522  D=   1 * 24
 X= 242 X2= 240  Y= 349 Y2= 342 P1= 769 P2= 169 T1=  28 T2=  29  P= 522  D=   1 * 24
 X= 242 X2= 241  Y= 349 Y2= 341 P1= 768 P2= 169 T1=  29 T2=  29  P= 522  D=   1 * 24
 X= 243 X2= 239  Y= 349 Y2= 342 P1= 769 P2= 169 T1=  29 T2=  28  P= 522  D=   1 * 24
 X= 243 X2= 240  Y= 349 Y2= 342 P1= 769 P2= 169 T1=  29 T2=  29  P= 522  D=   1 * 24
 X= 243 X2= 241  Y= 349 Y2= 342 P1= 768 P2= 169 T1=  28 T2=  29  P= 522  D=   1 * 24
 X= 242 X2= 240  Y= 350 Y2= 342 P1= 768 P2= 169 T1=  29 T2=  29  P= 522  D=   1 * 24
 X= 241 X2= 240  Y= 349 Y2= 342 P1= 766 P2= 171 T1=  28 T2=  29  P= 522  D=   1 * 24
 X= 242 X2= 240  Y= 349 Y2= 342 P1= 767 P2= 170 T1=  29 T2=  28  P= 522  D=   1 * 24
 X= 242 X2= 240  Y= 349 Y2= 342 P1= 767 P2= 170 T1=  28 T2=  28  P= 522  D=   1 * 24
 X= 242 X2= 240  Y= 349 Y2= 342 P1= 767 P2= 170 T1=  29 T2=  29  P= 522  D=   1 * 24
 X= 242 X2= 240  Y= 349 Y2= 341 P1= 766 P2= 170 T1=  29 T2=  29  P= 522  D=   1 * 24
 X= 243 X2= 240  Y= 349 Y2= 342 P1= 767 P2= 170 T1=  28 T2=  29  P= 522  D=   1 * 24
 X= 242 X2= 241  Y= 349 Y2= 342 P1= 767 P2= 170 T1=  29 T2=  28  P= 522  D=   1 * 24
 X= 242 X2= 232  Y= 349 Y2= 342 P1= 766 P2= 171 T1=  29 T2=  28  P= 522  D=   1 * 24
 X= 242 X2= 239  Y= 349 Y2= 341 P1= 765 P2= 172 T1=  29 T2=  28  P= 522  D=   1 * 24
 X= 242 X2= 240  Y= 348 Y2= 342 P1= 765 P2= 172 T1=  28 T2=  28  P= 522  D=   1 * 24
 X= 242 X2= 238  Y= 348 Y2= 341 P1= 762 P2= 173 T1=  28 T2=  28  P= 522  D=   1 * 24
 X= 242 X2= 239  Y= 348 Y2= 341 P1= 762 P2= 174 T1=  27 T2=  27  P= 810  D=   1 * 24
 X= 240 X2= 239  Y= 348 Y2= 341 P1= 761 P2= 173 T1=  28 T2=  27  P= 810  D=   1 * 24
 X= 242 X2= 239  Y= 348 Y2= 341 P1= 761 P2= 174 T1=  28 T2=  28  P= 810  D=   1 * 24
 X= 241 X2= 239  Y= 348 Y2= 341 P1= 760 P2= 175 T1=  28 T2=  28  P= 810  D=   1 * 24
 X= 241 X2= 239  Y= 348 Y2= 340 P1= 761 P2= 174 T1=  28 T2=  27  P= 810  D=   1 * 24
 X= 241 X2= 239  Y= 347 Y2= 341 P1= 761 P2= 174 T1=  28 T2=  27  P= 810  D=   1 * 24
 X= 241 X2= 239  Y= 348 Y2= 341 P1= 761 P2= 174 T1=  28 T2=  27  P= 810  D=   1 * 24
 X= 241 X2= 239  Y= 348 Y2= 341 P1= 760 P2= 174 T1=  27 T2=  28  P= 810  D=   1 * 24
 X= 241 X2= 240  Y= 348 Y2= 341 P1= 761 P2= 174 T1=  27 T2=  28  P= 810  D=   1 * 24
 X= 241 X2= 239  Y= 347 Y2= 340 P1= 760 P2= 174 T1=  27 T2=  27  P= 808  D=   1 * 24
 X= 242 X2= 239  Y= 348 Y2= 341 P1= 760 P2= 175 T1=  28 T2=  27  P= 808  D=   1 * 24
 X= 242 X2= 239  Y= 348 Y2= 341 P1= 760 P2= 175 T1=  27 T2=  28  P= 808  D=   1 * 24
 X= 241 X2= 239  Y= 348 Y2= 341 P1= 760 P2= 175 T1=  28 T2=  27  P= 808  D=   1 * 24
 X= 242 X2= 239  Y= 347 Y2= 341 P1= 759 P2= 174 T1=  27 T2=  28  P= 808  D=   1 * 24
 X= 241 X2= 240  Y= 348 Y2= 341 P1= 760 P2= 175 T1=  27 T2=  28  P= 808  D=   1 * 24
 X= 240 X2= 237  Y= 348 Y2= 341 P1= 765 P2= 171 T1=  27 T2=  28  P= 808  D=   1 * 24
 X= 238 X2= 236  Y= 346 Y2= 338 P1= 740 P2= 187 T1=  25 T2=  25  P= 700  D=   1 * 24
 X= 239 X2= 237  Y= 347 Y2= 340 P1= 755 P2= 178 T1=  26 T2=  26  P= 771  D=   1 * 24
 X= 800 X2= 971  Y= 909 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 775  P= 771  D=   1 
 X= 857 X2=1009  Y= 912 Y2=1021 P1=1023 P2=   0 T1=1022 T2= 797  P= 771  D=   1 
 X= 759 X2=1023  Y= 923 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 800  P= 771  D=   1 
target state=1 point=456,22
 X= 923 X2=1014  Y= 925 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 794  P= 771  D=   1 
 X= 722 X2=1023  Y= 920 Y2=1019 P1=1023 P2=   0 T1=1023 T2= 803  P= 771  D=   1 
 X= 732 X2=1023  Y= 922 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 784  P= 771  D=   1 
 X= 935 X2=1002  Y= 913 Y2=1021 P1=1023 P2=   0 T1=1022 T2= 782  P= 771  D=   1 
 X= 913 X2= 987  Y= 899 Y2=1021 P1=1023 P2=   0 T1=1022 T2= 777  P= 771  D=   1 
 X= 870 X2=1023  Y= 912 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 768  P= 771  D=   1 
 X= 879 X2=1023  Y= 920 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 764  P= 771  D=   1 
 X= 836 X2= 983  Y= 901 Y2=1020 P1=1023 P2=   0 T1=1023 T2= 807  P= 771  D=   1 
 X= 735 X2=1023  Y= 911 Y2=1022 P1=1023 P2=   0 T1=1022 T2= 744  P= 771  D=   1 
 X= 987 X2=1012  Y=1022 Y2=1022 P1=1023 P2=   0 T1=1022 T2=1018  P= 771  D=   1 
 X= 862 X2=1023  Y= 916 Y2=1021 P1=1023 P2=   0 T1=1022 T2= 778  P= 771  D=   1 
 X= 739 X2=1023  Y= 916 Y2=1020 P1=1023 P2=   0 T1=1022 T2= 783  P= 771  D=   1 
 X= 830 X2=1022  Y= 900 Y2=1020 P1=1023 P2=   0 T1=1023 T2= 782  P= 771  D=   1 
 X= 745 X2=1023  Y= 902 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 788  P= 771  D=   1 
 X= 904 X2=1005  Y= 896 Y2=1022 P1=1023 P2=   0 T1=1022 T2= 787  P= 771  D=   1 
 X= 845 X2=1023  Y= 922 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 774  P= 771  D=   1 
 X= 842 X2= 992  Y= 913 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 782  P= 771  D=   1 
 X= 707 X2=1023  Y= 885 Y2=1021 P1=1023 P2=   0 T1=1022 T2= 763  P= 771  D=   1 
 X= 772 X2=1023  Y= 922 Y2=1018 P1=1023 P2=   0 T1=1022 T2= 752  P= 771  D=   1 
 X= 842 X2=1022  Y= 895 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 785  P= 771  D=   1 
 X= 840 X2=1007  Y= 909 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 781  P= 771  D=   1 
 X= 855 X2=1023  Y= 906 Y2=1021 P1=1023 P2=   0 T1=1022 T2= 786  P= 771  D=   1 
 X= 970 X2= 994  Y= 905 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 808  P= 771  D=   1 
 X= 928 X2= 991  Y= 882 Y2=1021 P1=1023 P2=   0 T1=1022 T2= 774  P= 771  D=   1 
 X= 812 X2=1023  Y= 901 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 765  P= 771  D=   1 
 X= 916 X2=1005  Y= 899 Y2=1022 P1=1023 P2=   0 T1=1021 T2= 800  P= 771  D=   1 
 X= 920 X2= 998  Y= 916 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 779  P= 771  D=   1 
 X= 728 X2=1023  Y= 909 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 782  P= 771  D=   1 
 X= 758 X2=1023  Y= 897 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 769  P= 771  D=   1 
 X= 908 X2=1002  Y= 899 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 763  P= 771  D=   1 
 X= 853 X2=1013  Y= 894 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 759  P= 771  D=   1 
 X= 833 X2=1022  Y= 907 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 779  P= 771  D=   1 
 X= 947 X2=1003  Y= 893 Y2=1021 P1=1023 P2=   0 T1=1022 T2= 791  P= 771  D=   1 
 X= 850 X2=1008  Y= 898 Y2=1022 P1=1023 P2=   0 T1=1022 T2= 728  P= 771  D=   1 
 X= 775 X2=1023  Y= 900 Y2=1020 P1=1023 P2=   0 T1=1022 T2= 797  P= 771  D=   1 
 X= 854 X2=1023  Y= 888 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 747  P= 771  D=   1 
 X= 702 X2=1023  Y= 901 Y2=1021 P1=1023 P2=   0 T1=1022 T2= 780  P= 771  D=   1 
 X= 720 X2=1023  Y= 912 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 761  P= 771  D=   1 
 X= 973 X2=1016  Y= 924 Y2=1022 P1=1023 P2=   0 T1=1022 T2= 771  P= 771  D=   1 
 X= 713 X2=1023  Y= 895 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 731  P= 771  D=   1 
 X= 786 X2=1023  Y= 898 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 756  P= 771  D=   1 
 X= 972 X2=1005  Y= 902 Y2=1021 P1=1023 P2=   0 T1=1022 T2= 790  P= 771  D=   1 
 X= 911 X2= 978  Y= 895 Y2=1022 P1=1023 P2=   0 T1=1022 T2= 774  P= 771  D=   1 
 X= 773 X2=1023  Y= 888 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 773  P= 771  D=   1 
 X= 724 X2=1023  Y= 919 Y2=1019 P1=1023 P2=   0 T1=1023 T2= 762  P= 771  D=   1 
 X= 886 X2=1017  Y= 880 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 743  P= 771  D=   1 
 X= 752 X2=1023  Y= 895 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 781  P= 771  D=   1 
 X= 854 X2=1023  Y= 898 Y2=1020 P1=1023 P2=   0 T1=1022 T2= 761  P= 771  D=   1 
 X= 890 X2=1002  Y= 885 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 738  P= 771  D=   1 
 X= 813 X2=1010  Y= 886 Y2=1020 P1=1023 P2=   0 T1=1022 T2= 779  P= 771  D=   1 
 X= 925 X2=1014  Y= 896 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 795  P= 771  D=   1 
 X= 943 X2=1009  Y= 885 Y2=1020 P1=1023 P2=   0 T1=1023 T2= 746  P= 771  D=   1 
 X= 714 X2=1023  Y= 898 Y2=1021 P1=1023 P2=   0 T1=1022 T2= 751  P= 771  D=   1 
 X= 741 X2=1023  Y= 898 Y2=1019 P1=1023 P2=   0 T1=1022 T2= 758  P= 771  D=   1 
 X= 960 X2=1005  Y= 919 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 760  P= 771  D=   1 
 X= 779 X2=1023  Y= 892 Y2=1021 P1=1023 P2=   0 T1=1022 T2= 797  P= 771  D=   1 
 X= 751 X2=1023  Y= 904 Y2=1021 P1=1023 P2=   0 T1=1022 T2= 780  P= 771  D=   1 
 X= 891 X2= 993  Y= 871 Y2=1020 P1=1023 P2=   0 T1=1023 T2= 761  P= 771  D=   1 
 X= 889 X2= 999  Y= 881 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 744  P= 771  D=   1 
 X= 788 X2=1023  Y= 886 Y2=1020 P1=1023 P2=   0 T1=1022 T2= 770  P= 771  D=   1 
 X= 817 X2=1022  Y= 891 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 761  P= 771  D=   1 
 X= 921 X2=1004  Y= 888 Y2=1023 P1=1023 P2=   0 T1=1023 T2= 789  P= 771  D=   1 
 X= 660 X2=1023  Y= 888 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 736  P= 771  D=   1 
 X= 753 X2=1023  Y= 895 Y2=1019 P1=1023 P2=   0 T1=1023 T2= 755  P= 771  D=   1 
 X= 784 X2=1023  Y= 905 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 781  P= 771  D=   1 
 X= 708 X2=1023  Y= 901 Y2=1021 P1=1023 P2=   0 T1=1022 T2= 752  P= 771  D=   1 
 X= 815 X2= 813  Y= 339 Y2= 346 P1= 821 P2= 502 T1=  14 T2=  14  P= 516  D=   1 * 0
 X= 850 X2= 992  Y= 902 Y2=1022 P1=1023 P2=   0 T1=1022 T2= 770  P= 516  D=   1 
 X= 816 X2= 814  Y= 338 Y2= 345 P1= 821 P2= 507 T1=  19 T2=  14  P= 504  D=   1 * 0
 X= 815 X2= 814  Y= 340 Y2= 346 P1= 828 P2= 481 T1=  14 T2=  16  P= 586  D=   1 * 0
 X= 816 X2= 814  Y= 339 Y2= 345 P1= 823 P2= 500 T1=  16 T2=  13  P= 526  D=   1 * 0
 X= 816 X2= 815  Y= 338 Y2= 345 P1= 823 P2= 499 T1=  14 T2=  15  P= 528  D=   1 * 1
 X= 816 X2= 815  Y= 339 Y2= 345 P1= 822 P2= 501 T1=  14 T2=  14  P= 521  D=   1 * 2
 X= 815 X2= 815  Y= 339 Y2= 346 P1= 821 P2= 502 T1=  14 T2=  15  P= 517  D=   1 * 3
 X= 815 X2= 814  Y= 338 Y2= 345 P1= 822 P2= 504 T1=  14 T2=  14  P= 512  D=   1 * 4
 X= 815 X2= 814  Y= 339 Y2= 345 P1= 822 P2= 503 T1=  14 T2=  14  P= 516  D=   1 * 5
 X= 815 X2= 814  Y= 338 Y2= 346 P1= 822 P2= 502 T1=  15 T2=  15  P= 518  D=   1 * 6
 X= 816 X2= 814  Y= 338 Y2= 346 P1= 822 P2= 502 T1=  14 T2=  14  P= 519  D=   1 * 7
 X= 815 X2= 814  Y= 339 Y2= 345 P1= 822 P2= 502 T1=  14 T2=  15  P= 518  D=   1 * 8
 X= 815 X2= 814  Y= 339 Y2= 346 P1= 822 P2= 503 T1=  14 T2=  14  P= 516  D=   1 * 9
 X= 815 X2= 814  Y= 338 Y2= 345 P1= 821 P2= 504 T1=  15 T2=  14  P= 511  D=   1 * 10
 X= 814 X2= 814  Y= 338 Y2= 346 P1= 821 P2= 504 T1=  14 T2=  13  P= 511  D=   1 * 11
 X= 815 X2= 815  Y= 339 Y2= 346 P1= 821 P2= 506 T1=  14 T2=  14  P= 506  D=   1 * 12
 X= 815 X2= 814  Y= 338 Y2= 346 P1= 821 P2= 505 T1=  14 T2=  15  P= 508  D=   1 * 13
 X= 814 X2= 814  Y= 338 Y2= 346 P1= 820 P2= 506 T1=  14 T2=  14  P= 504  D=   1 * 14
 X= 815 X2= 814  Y= 338 Y2= 345 P1= 820 P2= 506 T1=  14 T2=  14  P= 504  D=   1 * 15
 X= 815 X2= 814  Y= 338 Y2= 346 P1= 820 P2= 506 T1=  14 T2=  14  P= 504  D=   1 * 16
 X= 815 X2= 814  Y= 339 Y2= 346 P1= 821 P2= 506 T1=  14 T2=  14  P= 506  D=   1 * 17
 X= 815 X2= 815  Y= 338 Y2= 345 P1= 821 P2= 505 T1=  14 T2=  14  P= 509  D=   1 * 18
 X= 815 X2= 814  Y= 338 Y2= 345 P1= 821 P2= 506 T1=  13 T2=  13  P= 506  D=   1 * 19
 X= 815 X2= 814  Y= 339 Y2= 346 P1= 820 P2= 505 T1=  15 T2=  15  P= 507  D=   1 * 20
 X= 815 X2= 814  Y= 338 Y2= 346 P1= 821 P2= 506 T1=  14 T2=  14  P= 506  D=   1 * 21
 X= 815 X2= 815  Y= 338 Y2= 345 P1= 820 P2= 506 T1=  14 T2=  14  P= 505  D=   1 * 22
 X= 815 X2= 814  Y= 338 Y2= 345 P1= 821 P2= 506 T1=  13 T2=  13  P= 506  D=   1 * 23
 X= 815 X2= 814  Y= 339 Y2= 346 P1= 820 P2= 506 T1=  14 T2=  14  P= 504  D=   1 * 24
Remove Pin
 X= 815 X2= 814  Y= 338 Y2= 346 P1= 821 P2= 506 T1=  14 T2=  15  P= 506  D=   1 * 24
 X= 815 X2= 814  Y= 338 Y2= 346 P1= 821 P2= 506 T1=  14 T2=  13  P= 506  D=   1 * 24
 X= 815 X2= 814  Y= 338 Y2= 346 P1= 821 P2= 505 T1=  14 T2=  14  P= 508  D=   1 * 24
 X= 815 X2= 814  Y= 338 Y2= 345 P1= 820 P2= 506 T1=  14 T2=  14  P= 504  D=   1 * 24
 X= 814 X2= 815  Y= 338 Y2= 345 P1= 820 P2= 506 T1=  14 T2=  14  P= 504  D=   1 * 24
 X= 815 X2= 814  Y= 338 Y2= 346 P1= 821 P2= 506 T1=  14 T2=  15  P= 506  D=   1 * 24
 X= 815 X2= 814  Y= 338 Y2= 345 P1= 821 P2= 506 T1=  14 T2=  14  P= 506  D=   1 * 24
 X= 815 X2= 815  Y= 338 Y2= 345 P1= 820 P2= 506 T1=  14 T2=  14  P= 505  D=   1 * 24
 X= 816 X2= 814  Y= 338 Y2= 345 P1= 820 P2= 505 T1=  14 T2=  14  P= 507  D=   1 * 24
 X= 815 X2= 814  Y= 339 Y2= 346 P1= 820 P2= 506 T1=  14 T2=  14  P= 504  D=   1 * 24
 X= 815 X2= 814  Y= 338 Y2= 345 P1= 821 P2= 505 T1=  14 T2=  14  P= 508  D=   1 * 24
 X= 815 X2= 816  Y= 338 Y2= 345 P1= 821 P2= 505 T1=  14 T2=  14  P= 509  D=   1 * 24
 X= 815 X2= 814  Y= 338 Y2= 345 P1= 821 P2= 506 T1=  14 T2=  14  P= 506  D=   1 * 24
 X= 815 X2= 814  Y= 338 Y2= 346 P1= 821 P2= 505 T1=  14 T2=  15  P= 508  D=   1 * 24
 X= 815 X2= 814  Y= 338 Y2= 345 P1= 820 P2= 505 T1=  14 T2=  14  P= 507  D=   1 * 24
 X= 815 X2= 814  Y= 337 Y2= 345 P1= 821 P2= 505 T1=  14 T2=  15  P= 508  D=   1 * 24
 X= 813 X2= 814  Y= 338 Y2= 346 P1= 820 P2= 505 T1=  14 T2=  14  P= 506  D=   1 * 24
 X= 815 X2= 814  Y= 338 Y2= 345 P1= 821 P2= 506 T1=  14 T2=  15  P= 506  D=   1 * 24
 X= 815 X2= 813  Y= 338 Y2= 345 P1= 821 P2= 506 T1=  13 T2=  14  P= 506  D=   1 * 24
 X= 815 X2= 814  Y= 337 Y2= 346 P1= 820 P2= 506 T1=  14 T2=  14  P= 504  D=   1 * 24
 X= 815 X2= 814  Y= 339 Y2= 345 P1= 820 P2= 506 T1=  14 T2=  14  P= 504  D=   1 * 24
 X= 815 X2= 813  Y= 338 Y2= 345 P1= 821 P2= 506 T1=  15 T2=  14  P= 506  D=   1 * 24
 X= 814 X2= 815  Y= 338 Y2= 345 P1= 819 P2= 510 T1=  14 T2=  14  P= 492  D=   1 * 24
 X= 815 X2= 815  Y= 339 Y2= 346 P1= 823 P2= 494 T1=  14 T2=  15  P= 541  D=   1 * 24
 X= 687 X2=1023  Y= 858 Y2=1020 P1=1023 P2=   0 T1=1022 T2= 707  P= 541  D=   1 
 X= 917 X2= 989  Y= 850 Y2=1020 P1=1023 P2=   0 T1=1023 T2= 701  P= 541  D=   1 
 X= 879 X2= 986  Y= 862 Y2=1018 P1=1023 P2=   0 T1=1023 T2= 708  P= 541  D=   1 
target state=2 point=456,249
 X= 954 X2=1002  Y= 856 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 739  P= 541  D=   1 
